Space,Organ,Contrast,Stress_Axis,PhysioScore
AT_Stress_Meta,Root,Flight_Effect_Red,Cold,3.855277129245915
AT_Stress_Meta,Root,Flight_Effect_Red,FeDeficiency,2.933046929297814
AT_Stress_Meta,Root,Flight_Effect_Red,Herbicide,6.658440353884558
AT_Stress_Meta,Root,Flight_Effect_Red,Wounding,13.819413639950403
AT_Stress_Meta,Root,Flight_Effect_Red,Genotoxic,-2.1342071944191634
AT_Stress_Meta,Root,Flight_Effect_Red,Drought.Light,-1.9632969455171376
AT_Stress_Meta,Root,Flight_Effect_Red,Radiation,5.6371524880261985
AT_Stress_Meta,Leaf,Flight_Effect_Blue,DrouSaTic,-1.9425272802556908
AT_Stress_Meta,Leaf,Flight_Effect_Blue,Hypoxia,-9.929021495902955
AT_Stress_Meta,Leaf,Flight_Effect_Blue,Heat,-16.916293390525304
AT_Stress_Meta,Leaf,Flight_Effect_Blue,BioMone,9.188960847173043
AT_Stress_Meta,Leaf,Flight_Effect_Blue,LighUV,-24.260032378547002
AT_Stress_Meta,Leaf,Flight_Effect_Blue,FarRed,-23.676893476897177
AT_Stress_Meta,Leaf,Flight_Effect_Blue,LowPH,-1.4287911214575701
AT_Stress_Meta,Leaf,Flight_Effect_Blue,Nitrogen,2.7711433233059264
AT_Stress_Meta,Leaf,Flight_Effect_Blue,Cold,-0.0507611506857355
AT_Stress_Meta,Leaf,Flight_Effect_Blue,FeDeficiency,1.5332839399139446
AT_Stress_Meta,Leaf,Flight_Effect_Blue,Herbicide,-3.5019978849614
AT_Stress_Meta,Leaf,Flight_Effect_Blue,Wounding,-0.8391779002943087
AT_Stress_Meta,Leaf,Flight_Effect_Blue,Genotoxic,-4.357965142880608
AT_Stress_Meta,Leaf,Flight_Effect_Blue,Drought.Light,-35.17232255796705
AT_Stress_Meta,Leaf,Flight_Effect_Blue,Radiation,3.3718619339033196
AT_Stress_Meta,Root,Flight_Effect_Blue,DrouSaTic,3.0428842539553793
AT_Stress_Meta,Root,Flight_Effect_Blue,Hypoxia,-12.953621248344561
AT_Stress_Meta,Root,Flight_Effect_Blue,Heat,-16.73707009625181
AT_Stress_Meta,Root,Flight_Effect_Blue,BioMone,33.969613332636
AT_Stress_Meta,Root,Flight_Effect_Blue,LighUV,-19.656010633120083
AT_Stress_Meta,Root,Flight_Effect_Blue,FarRed,-0.21394227176298009
AT_Stress_Meta,Root,Flight_Effect_Blue,LowPH,-14.403878684185734
AT_Stress_Meta,Root,Flight_Effect_Blue,Nitrogen,17.280992615089787
AT_Stress_Meta,Root,Flight_Effect_Blue,Cold,13.633388772501753
AT_Stress_Meta,Root,Flight_Effect_Blue,FeDeficiency,-4.331327026950371
AT_Stress_Meta,Root,Flight_Effect_Blue,Herbicide,6.024781908745046
AT_Stress_Meta,Root,Flight_Effect_Blue,Wounding,11.14521805167626
AT_Stress_Meta,Root,Flight_Effect_Blue,Genotoxic,5.56847092207889
AT_Stress_Meta,Root,Flight_Effect_Blue,Drought.Light,-5.23640511398383
AT_Stress_Meta,Root,Flight_Effect_Blue,Radiation,-0.16726253209648814
AT_Stress_Meta,Leaf,Light_Effect_Flight,DrouSaTic,2.050720791546908
AT_Stress_Meta,Leaf,Light_Effect_Flight,Hypoxia,0.3408333950426172
AT_Stress_Meta,Leaf,Light_Effect_Flight,Heat,-6.768680322547835
AT_Stress_Meta,Leaf,Light_Effect_Flight,BioMone,-1.090279009308333
AT_Stress_Meta,Leaf,Light_Effect_Flight,LighUV,2.5473583220095257
AT_Stress_Meta,Leaf,Light_Effect_Flight,FarRed,-5.971985661462465
AT_Stress_Meta,Leaf,Light_Effect_Flight,LowPH,0.8586973609408383
AT_Stress_Meta,Leaf,Light_Effect_Flight,Nitrogen,-1.5917143392112334
AT_Stress_Meta,Leaf,Light_Effect_Flight,Cold,-7.273424164950905
AT_Stress_Meta,Leaf,Light_Effect_Flight,FeDeficiency,-1.4222772526715162
AT_Stress_Meta,Leaf,Light_Effect_Flight,Herbicide,-5.749913908042455
AT_Stress_Meta,Leaf,Light_Effect_Flight,Wounding,8.952779579889562
AT_Stress_Meta,Leaf,Light_Effect_Flight,Genotoxic,13.75676320339824
AT_Stress_Meta,Leaf,Light_Effect_Flight,Drought.Light,-8.4733022067579
AT_Stress_Meta,Leaf,Light_Effect_Flight,Radiation,4.019144690834102
AT_Stress_Meta,Root,Light_Effect_Flight,DrouSaTic,-5.634268147736561
AT_Stress_Meta,Root,Light_Effect_Flight,Hypoxia,-10.639645177232559
AT_Stress_Meta,Root,Light_Effect_Flight,Heat,-15.739149666314475
AT_Stress_Meta,Root,Light_Effect_Flight,BioMone,1.0324344243795842
AT_Stress_Meta,Root,Light_Effect_Flight,LighUV,-7.599906421996904
AT_Stress_Meta,Root,Light_Effect_Flight,FarRed,-2.264591874973993
AT_Stress_Meta,Root,Light_Effect_Flight,LowPH,-14.024234033699672
AT_Stress_Meta,Root,Light_Effect_Flight,Nitrogen,-0.9606123417255041
AT_Stress_Meta,Root,Light_Effect_Flight,Cold,3.8630597022790716
AT_Stress_Meta,Root,Light_Effect_Flight,FeDeficiency,-8.168676840334205
AT_Stress_Meta,Root,Light_Effect_Flight,Herbicide,-2.8444570035041004
AT_Stress_Meta,Root,Light_Effect_Flight,Wounding,-6.948820236464115
AT_Stress_Meta,Root,Light_Effect_Flight,Genotoxic,0.9894858539747189
AT_Stress_Meta,Root,Light_Effect_Flight,Drought.Light,-6.898466464571493
AT_Stress_Meta,Root,Light_Effect_Flight,Radiation,-4.688999358901898
AT_Stress_Meta,Leaf,Light_Effect_Ground,DrouSaTic,-4.261127957619751
AT_Stress_Meta,Leaf,Light_Effect_Ground,Hypoxia,-3.9344763069141897
AT_Stress_Meta,Leaf,Light_Effect_Ground,Heat,0.8533282625522847
AT_Stress_Meta,Leaf,Light_Effect_Ground,BioMone,-9.042237569379987
AT_Stress_Meta,Leaf,Light_Effect_Ground,LighUV,-0.4255060774274795
AT_Stress_Meta,Leaf,Light_Effect_Ground,FarRed,1.8771304625472152
AT_Stress_Meta,Leaf,Light_Effect_Ground,LowPH,1.4087557552674927
AT_Stress_Meta,Leaf,Light_Effect_Ground,Nitrogen,0.4158093031800645
AT_Stress_Meta,Leaf,Light_Effect_Ground,Cold,-1.007687536863004
AT_Stress_Meta,Leaf,Light_Effect_Ground,FeDeficiency,-0.8527766962492193
AT_Stress_Meta,Leaf,Light_Effect_Ground,Herbicide,-1.6224200048859478
AT_Stress_Meta,Leaf,Light_Effect_Ground,Wounding,0.3361846650455387
AT_Stress_Meta,Leaf,Light_Effect_Ground,Genotoxic,1.0524893903406016
AT_Stress_Meta,Leaf,Light_Effect_Ground,Drought.Light,2.0280451183850627
AT_Stress_Meta,Leaf,Light_Effect_Ground,Radiation,-0.7116194927444945
AT_Stress_Meta,Root,Light_Effect_Ground,DrouSaTic,-4.0108901112457485
AT_Stress_Meta,Root,Light_Effect_Ground,Hypoxia,3.1555092524434083
AT_Stress_Meta,Root,Light_Effect_Ground,Heat,2.530149692162074
AT_Stress_Meta,Root,Light_Effect_Ground,BioMone,-17.570658413024095
AT_Stress_Meta,Root,Light_Effect_Ground,LighUV,6.594348734886066
AT_Stress_Meta,Root,Light_Effect_Ground,FarRed,-0.9854149096113484
AT_Stress_Meta,Root,Light_Effect_Ground,LowPH,-3.4535953858375468
AT_Stress_Meta,Root,Light_Effect_Ground,Nitrogen,-1.4840116012420181
AT_Stress_Meta,Root,Light_Effect_Ground,Cold,-5.915051940976766
AT_Stress_Meta,Root,Light_Effect_Ground,FeDeficiency,-0.9043028840860208
AT_Stress_Meta,Root,Light_Effect_Ground,Herbicide,-2.210798558364589
AT_Stress_Meta,Root,Light_Effect_Ground,Wounding,-4.274624648189972
AT_Stress_Meta,Root,Light_Effect_Ground,Genotoxic,-6.713192262523335
AT_Stress_Meta,Root,Light_Effect_Ground,Drought.Light,-3.6253582961048014
AT_Stress_Meta,Root,Light_Effect_Ground,Radiation,1.115415661220788
AT_Stress_Meta,Leaf,Interaction,DrouSaTic,6.311848749166659
AT_Stress_Meta,Leaf,Interaction,Hypoxia,4.275309701956807
AT_Stress_Meta,Leaf,Interaction,Heat,-7.6220085851001205
AT_Stress_Meta,Leaf,Interaction,BioMone,7.951958560071654
AT_Stress_Meta,Leaf,Interaction,LighUV,2.972864399437005
AT_Stress_Meta,Leaf,Interaction,FarRed,-7.84911612400968
AT_Stress_Meta,Leaf,Interaction,LowPH,-0.5500583943266545
AT_Stress_Meta,Leaf,Interaction,Nitrogen,-2.007523642391298
AT_Stress_Meta,Leaf,Interaction,Cold,-6.2657366280879
AT_Stress_Meta,Leaf,Interaction,FeDeficiency,-0.5695005564222969
AT_Stress_Meta,Leaf,Interaction,Herbicide,-4.127493903156507
AT_Stress_Meta,Leaf,Interaction,Wounding,8.616594914844024
AT_Stress_Meta,Leaf,Interaction,Genotoxic,12.704273813057638
AT_Stress_Meta,Leaf,Interaction,Drought.Light,-10.501347325142962
AT_Stress_Meta,Leaf,Interaction,Radiation,4.7307641835785965
AT_Stress_Meta,Root,Interaction,DrouSaTic,-1.6233780364908128
AT_Stress_Meta,Root,Interaction,Hypoxia,-13.795154429675968
AT_Stress_Meta,Root,Interaction,Heat,-18.269299358476548
AT_Stress_Meta,Root,Interaction,BioMone,18.60309283740368
AT_Stress_Meta,Root,Interaction,LighUV,-14.19425515688297
AT_Stress_Meta,Root,Interaction,FarRed,-1.2791769653626446
AT_Stress_Meta,Root,Interaction,LowPH,-10.570638647862125
AT_Stress_Meta,Root,Interaction,Nitrogen,0.523399259516514
AT_Stress_Meta,Root,Interaction,Cold,9.778111643255837
AT_Stress_Meta,Root,Interaction,FeDeficiency,-7.264373956248185
AT_Stress_Meta,Root,Interaction,Herbicide,-0.6336584451395115
AT_Stress_Meta,Root,Interaction,Wounding,-2.6741955882741433
AT_Stress_Meta,Root,Interaction,Genotoxic,7.702678116498054
AT_Stress_Meta,Root,Interaction,Drought.Light,-3.273108168466692
AT_Stress_Meta,Root,Interaction,Radiation,-5.804415020122686
AT_RNAseq,Leaf,Flight_Red,Biotic,0.34329410577285624
AT_RNAseq,Leaf,Flight_Red,UV,-1.0812944960561244
AT_RNAseq,Leaf,Flight_Red,Drought,-0.2807586891414534
AT_RNAseq,Leaf,Flight_Red,Biotic.Drought,-0.1660628171527065
AT_RNAseq,Leaf,Flight_Red,Biotic.Biotic,4.8023043191851995
AT_RNAseq,Leaf,Flight_Red,Drought.Biotic,3.9863718350688973
AT_RNAseq,Leaf,Flight_Red,Hormone,-8.531440070087584
AT_RNAseq,Root,Flight_Red,Biotic,12.267037294135958
AT_RNAseq,Root,Flight_Red,UV,-0.19726720582243282
AT_RNAseq,Root,Flight_Red,Drought,-2.7464362965964364
AT_RNAseq,Root,Flight_Red,Biotic.Drought,-0.5782518671182093
AT_RNAseq,Root,Flight_Red,Biotic.Biotic,14.12993440602173
AT_RNAseq,Root,Flight_Red,Drought.Biotic,2.3173030458501054
AT_RNAseq,Root,Flight_Red,Hormone,1.588570083230747
AT_RNAseq,Leaf,Flight_Blue,Biotic,0.7625820601051925
AT_RNAseq,Leaf,Flight_Blue,UV,0.3441442599419811
AT_RNAseq,Leaf,Flight_Blue,Drought,-15.068394158826575
AT_RNAseq,Leaf,Flight_Blue,Biotic.Drought,-15.707187970242424
AT_RNAseq,Leaf,Flight_Blue,Biotic.Biotic,6.430421478716668
AT_RNAseq,Leaf,Flight_Blue,Drought.Biotic,4.078349856869256
AT_RNAseq,Leaf,Flight_Blue,Hormone,-20.03706232398621
AT_RNAseq,Root,Flight_Blue,Biotic,13.047149395346423
AT_RNAseq,Root,Flight_Blue,UV,-1.2444555627518412
AT_RNAseq,Root,Flight_Blue,Drought,-3.175141324158839
AT_RNAseq,Root,Flight_Blue,Biotic.Drought,-1.8287570253894765
AT_RNAseq,Root,Flight_Blue,Biotic.Biotic,26.55879926551637
AT_RNAseq,Root,Flight_Blue,Drought.Biotic,7.701599961387021
AT_RNAseq,Root,Flight_Blue,Hormone,2.844269948687317
AT_RNAseq,Leaf,Ground_Red,Biotic,2.42133454671013
AT_RNAseq,Leaf,Ground_Red,UV,-1.6598376251649394
AT_RNAseq,Leaf,Ground_Red,Drought,3.359180005762082
AT_RNAseq,Leaf,Ground_Red,Biotic.Drought,3.2383893658290592
AT_RNAseq,Leaf,Ground_Red,Biotic.Biotic,-6.021347921997474
AT_RNAseq,Leaf,Ground_Red,Drought.Biotic,0.40739966534121524
AT_RNAseq,Leaf,Ground_Red,Hormone,-1.5897308617842847
AT_RNAseq,Root,Ground_Red,Biotic,0.7410582202860024
AT_RNAseq,Root,Ground_Red,UV,-0.14359701875480582
AT_RNAseq,Root,Ground_Red,Drought,-0.8159240550757004
AT_RNAseq,Root,Ground_Red,Biotic.Drought,-0.974560744379255
AT_RNAseq,Root,Ground_Red,Biotic.Biotic,-2.342002718771124
AT_RNAseq,Root,Ground_Red,Drought.Biotic,-2.1606129562665064
AT_RNAseq,Root,Ground_Red,Hormone,-0.27369181616535004
AT_RNAseq,Leaf,Ground_Blue,Biotic,-6.434989119490203
AT_RNAseq,Leaf,Ground_Blue,UV,0.7657599904756336
AT_RNAseq,Leaf,Ground_Blue,Drought,-0.9565701425716848
AT_RNAseq,Leaf,Ground_Blue,Biotic.Drought,-0.43401718919927607
AT_RNAseq,Leaf,Ground_Blue,Biotic.Biotic,-3.4103562254268116
AT_RNAseq,Leaf,Ground_Blue,Drought.Biotic,0.5629949333124182
AT_RNAseq,Leaf,Ground_Blue,Hormone,-2.3048636921883165
AT_RNAseq,Root,Ground_Blue,Biotic,-3.8773812831384586
AT_RNAseq,Root,Ground_Blue,UV,1.6896213780956617
AT_RNAseq,Root,Ground_Blue,Drought,-0.7804546902743642
AT_RNAseq,Root,Ground_Blue,Biotic.Drought,-0.6773371367746934
AT_RNAseq,Root,Ground_Blue,Biotic.Biotic,-14.768992216386861
AT_RNAseq,Root,Ground_Blue,Drought.Biotic,-4.367118261896568
AT_RNAseq,Root,Ground_Blue,Hormone,1.21503158757679
AT_RNAseq,Leaf,Flight_Effect_Red,Biotic,-2.078040440937274
AT_RNAseq,Leaf,Flight_Effect_Red,UV,0.578543129108815
AT_RNAseq,Leaf,Flight_Effect_Red,Drought,-3.6399386949035355
AT_RNAseq,Leaf,Flight_Effect_Red,Biotic.Drought,-3.4044521829817658
AT_RNAseq,Leaf,Flight_Effect_Red,Biotic.Biotic,10.823652241182675
AT_RNAseq,Leaf,Flight_Effect_Red,Drought.Biotic,3.578972169727682
AT_RNAseq,Leaf,Flight_Effect_Red,Hormone,-6.941709208303299
AT_RNAseq,Root,Flight_Effect_Red,Biotic,11.525979073849957
AT_RNAseq,Root,Flight_Effect_Red,UV,-0.053670187067626995
AT_RNAseq,Root,Flight_Effect_Red,Drought,-1.930512241520736
AT_RNAseq,Root,Flight_Effect_Red,Biotic.Drought,0.3963088772610457
AT_RNAseq,Root,Flight_Effect_Red,Biotic.Biotic,16.471937124792856
AT_RNAseq,Root,Flight_Effect_Red,Drought.Biotic,4.477916002116611
AT_RNAseq,Root,Flight_Effect_Red,Hormone,1.862261899396097
AT_RNAseq,Leaf,Flight_Effect_Blue,Biotic,7.197571179595396
AT_RNAseq,Leaf,Flight_Effect_Blue,UV,-0.4216157305336525
AT_RNAseq,Leaf,Flight_Effect_Blue,Drought,-14.11182401625489
AT_RNAseq,Leaf,Flight_Effect_Blue,Biotic.Drought,-15.273170781043149
AT_RNAseq,Leaf,Flight_Effect_Blue,Biotic.Biotic,9.84077770414348
AT_RNAseq,Leaf,Flight_Effect_Blue,Drought.Biotic,3.5153549235568375
AT_RNAseq,Leaf,Flight_Effect_Blue,Hormone,-17.732198631797893
AT_RNAseq,Root,Flight_Effect_Blue,Biotic,16.92453067848488
AT_RNAseq,Root,Flight_Effect_Blue,UV,-2.934076940847503
AT_RNAseq,Root,Flight_Effect_Blue,Drought,-2.394686633884475
AT_RNAseq,Root,Flight_Effect_Blue,Biotic.Drought,-1.151419888614783
AT_RNAseq,Root,Flight_Effect_Blue,Biotic.Biotic,41.32779148190323
AT_RNAseq,Root,Flight_Effect_Blue,Drought.Biotic,12.06871822328359
AT_RNAseq,Root,Flight_Effect_Blue,Hormone,1.6292383611105268
AT_RNAseq,Leaf,Light_Effect_Flight,Biotic,0.41928795433233623
AT_RNAseq,Leaf,Light_Effect_Flight,UV,1.4254387559981054
AT_RNAseq,Leaf,Light_Effect_Flight,Drought,-14.78763546968512
AT_RNAseq,Leaf,Light_Effect_Flight,Biotic.Drought,-15.541125153089718
AT_RNAseq,Leaf,Light_Effect_Flight,Biotic.Biotic,1.6281171595314685
AT_RNAseq,Leaf,Light_Effect_Flight,Drought.Biotic,0.09197802180035852
AT_RNAseq,Leaf,Light_Effect_Flight,Hormone,-11.505622253898625
AT_RNAseq,Root,Light_Effect_Flight,Biotic,0.7801121012104648
AT_RNAseq,Root,Light_Effect_Flight,UV,-1.0471883569294085
AT_RNAseq,Root,Light_Effect_Flight,Drought,-0.4287050275624025
AT_RNAseq,Root,Light_Effect_Flight,Biotic.Drought,-1.2505051582712672
AT_RNAseq,Root,Light_Effect_Flight,Biotic.Biotic,12.42886485949464
AT_RNAseq,Root,Light_Effect_Flight,Drought.Biotic,5.3842969155369165
AT_RNAseq,Root,Light_Effect_Flight,Hormone,1.2556998654565699
AT_RNAseq,Leaf,Light_Effect_Ground,Biotic,-8.856323666200334
AT_RNAseq,Leaf,Light_Effect_Ground,UV,2.425597615640573
AT_RNAseq,Leaf,Light_Effect_Ground,Drought,-4.315750148333767
AT_RNAseq,Leaf,Light_Effect_Ground,Biotic.Drought,-3.6724065550283354
AT_RNAseq,Leaf,Light_Effect_Ground,Biotic.Biotic,2.6109916965706628
AT_RNAseq,Leaf,Light_Effect_Ground,Drought.Biotic,0.155595267971203
AT_RNAseq,Leaf,Light_Effect_Ground,Hormone,-0.7151328304040319
AT_RNAseq,Root,Light_Effect_Ground,Biotic,-4.618439503424461
AT_RNAseq,Root,Light_Effect_Ground,UV,1.8332183968504676
AT_RNAseq,Root,Light_Effect_Ground,Drought,0.03546936480133622
AT_RNAseq,Root,Light_Effect_Ground,Biotic.Drought,0.29722360760456157
AT_RNAseq,Root,Light_Effect_Ground,Biotic.Biotic,-12.426989497615738
AT_RNAseq,Root,Light_Effect_Ground,Drought.Biotic,-2.2065053056300616
AT_RNAseq,Root,Light_Effect_Ground,Hormone,1.4887234037421402
AT_RNAseq,Leaf,Interaction,Biotic,9.27561162053267
AT_RNAseq,Leaf,Interaction,UV,-1.0001588596424675
AT_RNAseq,Leaf,Interaction,Drought,-10.471885321351355
AT_RNAseq,Leaf,Interaction,Biotic.Drought,-11.868718598061383
AT_RNAseq,Leaf,Interaction,Biotic.Biotic,-0.9828745370391943
AT_RNAseq,Leaf,Interaction,Drought.Biotic,-0.06361724617084447
AT_RNAseq,Leaf,Interaction,Hormone,-10.790489423494593
AT_RNAseq,Root,Interaction,Biotic,5.398551604634926
AT_RNAseq,Root,Interaction,UV,-2.880406753779876
AT_RNAseq,Root,Interaction,Drought,-0.4641743923637387
AT_RNAseq,Root,Interaction,Biotic.Drought,-1.5477287658758287
AT_RNAseq,Root,Interaction,Biotic.Biotic,24.855854357110378
AT_RNAseq,Root,Interaction,Drought.Biotic,7.590802221166978
AT_RNAseq,Root,Interaction,Hormone,-0.23302353828557032
